deviceId,gpsTime,latitude,longitude,deviceSpeed,ignition,orientation,vehicleClass
DEVICE001,1710573780000,23.128676,89.541711,17.7,True,44.5,3
DEVICE001,1710574860000,23.139485,89.548606,27.2,True,109.6,4
DEVICE001,1710574980000,23.131392,89.544184,37.5,True,229.9,3
DEVICE001,1710575700000,23.141383,89.547798,25.2,True,50.7,2
DEVICE001,1710575700000,23.129464,89.534825,35.3,True,304.5,6
DEVICE001,1710575880000,23.127506,89.533617,33.3,True,167.1,3
DEVICE001,1710576180000,23.13187,89.541893,38.6,True,203.2,1
DEVICE001,1710577680000,23.133173,89.537497,43.5,True,246.8,6
DEVICE001,1710578220000,23.134688,89.543573,37.3,True,35.6,4
DEVICE001,1710578340000,23.132996,89.538914,27.2,True,133.4,4
DEVICE001,1710579240000,23.134661,89.541181,39.7,True,230.2,1
DEVICE001,1710579420000,23.128586,89.54321,44.3,True,68.3,1
DEVICE001,1710579600000,23.155336,89.536927,16.6,True,194.5,2
DEVICE001,1710580020000,23.133132,89.539524,39.7,True,284.4,2
DEVICE001,1710580020000,23.11804,89.541365,44.7,True,184.8,1
DEVICE001,1710580380000,23.134014,89.533925,35.2,True,278.8,6
DEVICE001,1710580740000,23.134528,89.538665,27.5,True,172.4,4
DEVICE001,1710581280000,23.134009,89.5385,30.2,True,282.0,6
DEVICE001,1710581820000,23.132968,89.541634,19.4,True,267.0,6
DEVICE001,1710584640000,23.12313,89.537622,59.7,True,218.0,1
DEVICE001,1710584820000,23.132746,89.546513,27.1,True,163.3,4
DEVICE001,1710585480000,23.139622,89.547275,8.9,True,210.7,3
DEVICE001,1710585780000,23.129738,89.530879,6.5,True,323.7,3
DEVICE001,1710585960000,23.121163,89.544556,5.7,True,134.7,2
DEVICE001,1710586200000,23.138751,89.530032,42.1,True,276.8,2
DEVICE001,1710586860000,23.129751,89.532724,10.8,True,122.3,1
DEVICE001,1710587640000,23.125765,89.547547,50.8,True,41.4,3
DEVICE001,1710587880000,23.125502,89.547737,36.0,True,76.6,4
DEVICE001,1710588360000,23.125007,89.527816,21.2,True,312.5,1
DEVICE001,1710588960000,23.122502,89.543723,13.6,True,276.3,6
DEVICE001,1710589140000,23.121492,89.535474,40.5,True,236.8,3
DEVICE001,1710589860000,23.1504,89.546676,7.8,True,202.2,1
DEVICE001,1710590340000,23.134605,89.541133,28.5,True,155.5,3
DEVICE001,1710592980000,23.130554,89.537338,1.2,True,159.1,3
DEVICE001,1710593220000,23.130166,89.540182,8.0,True,133.2,3
DEVICE001,1710593340000,23.13263,89.538522,14.1,False,271.6,1
DEVICE001,1710593700000,23.134744,89.540693,2.1,True,349.9,1
DEVICE001,1710595140000,23.131913,89.537654,14.2,False,43.2,4
DEVICE001,1710595980000,23.132829,89.544973,10.0,False,19.7,2
DEVICE001,1710596820000,23.129489,89.541433,6.5,False,180.1,3
DEVICE001,1710596880000,23.130289,89.539996,7.7,True,244.3,4
DEVICE001,1710597660000,23.143214,89.560719,68.0,True,165.6,3
DEVICE001,1710599100000,23.133643,89.539812,61.7,True,331.6,3
DEVICE001,1710599760000,23.11997,89.54738,35.8,True,104.2,4
DEVICE001,1710602820000,23.132325,89.552622,60.7,True,188.6,4
DEVICE001,1710603600000,23.110066,89.537942,16.8,True,125.8,2
DEVICE001,1710604500000,23.126966,89.546915,28.6,True,60.5,6
DEVICE001,1710605160000,23.136183,89.552144,18.8,True,273.7,1
DEVICE001,1710605460000,23.124017,89.531259,67.1,True,202.9,6
DEVICE001,1710606480000,23.142354,89.529611,50.9,True,355.2,3
DEVICE001,1710608100000,23.12742,89.549149,68.3,True,168.8,3
DEVICE001,1710608940000,23.121339,89.542651,33.7,True,301.5,1
DEVICE001,1710609780000,23.14239,89.54486,30.0,True,307.9,6
DEVICE001,1710610080000,23.128277,89.537614,32.3,True,217.8,6
DEVICE001,1710610620000,23.126598,89.539062,6.7,True,162.7,1
DEVICE001,1710610680000,23.124346,89.541072,20.2,True,285.1,1
DEVICE001,1710614100000,23.129717,89.548704,25.4,True,236.4,6
DEVICE001,1710614100000,23.13461,89.528685,16.3,True,241.2,6
DEVICE001,1710614340000,23.128353,89.542807,9.8,True,147.2,3
DEVICE001,1710614460000,23.131857,89.545739,10.2,True,158.2,6
DEVICE001,1710614460000,23.125487,89.544366,26.0,True,337.7,3
DEVICE001,1710614580000,23.133879,89.5309,22.9,True,23.7,1
DEVICE001,1710615300000,23.139486,89.543641,9.5,True,330.0,3
DEVICE001,1710616680000,23.140055,89.545414,30.3,True,300.6,6
DEVICE001,1710616860000,23.127481,89.539671,33.4,True,49.5,1
DEVICE001,1710618060000,23.130616,89.539239,25.1,True,111.2,2
DEVICE001,1710619320000,23.130779,89.537324,10.3,True,159.9,3
DEVICE001,1710619860000,23.132487,89.533889,20.8,True,59.6,4
DEVICE001,1710621720000,23.131928,89.537719,8.4,True,135.6,2
DEVICE001,1710624180000,23.134672,89.539201,5.9,True,10.1,1
DEVICE001,1710624900000,23.130898,89.535793,23.4,True,44.9,1
DEVICE001,1710625680000,23.133168,89.538351,4.0,True,157.5,2
DEVICE001,1710625740000,23.129058,89.541784,7.0,True,347.9,2
DEVICE001,1710625800000,23.129243,89.538753,11.2,True,291.1,4
DEVICE001,1710625860000,23.132451,89.538597,15.1,True,173.0,3
DEVICE001,1710625920000,23.131357,89.539866,11.3,True,19.2,6
DEVICE001,1710626220000,23.126858,89.544671,20.9,True,354.4,4
DEVICE001,1710626460000,23.133692,89.536042,6.4,True,261.8,6
DEVICE001,1710628020000,23.131884,89.540825,2.8,True,85.8,6
DEVICE001,1710628140000,23.131317,89.538989,1.6,True,185.5,2
DEVICE001,1710628320000,23.131158,89.539272,19.7,True,314.4,1
DEVICE001,1710628860000,23.132275,89.539967,8.4,True,330.3,4
DEVICE001,1710628920000,23.128959,89.538884,16.7,True,343.2,6
DEVICE001,1710629040000,23.131953,89.53593,20.8,True,221.5,1
DEVICE001,1710629100000,23.134564,89.539328,3.6,True,205.4,2
DEVICE001,1710630120000,23.133691,89.539845,7.3,True,15.1,3
DEVICE001,1710630480000,23.132489,89.537586,1.1,True,280.5,4
DEVICE001,1710630900000,23.128196,89.535582,18.3,True,264.7,3
DEVICE001,1710631080000,23.132923,89.533401,8.9,True,119.5,1
DEVICE001,1710631440000,23.131753,89.539843,24.5,True,283.9,3
DEVICE001,1710631920000,23.133123,89.536186,10.0,True,13.2,2
DEVICE001,1710632640000,23.132432,89.540771,12.0,True,257.8,4
DEVICE001,1710633060000,23.135568,89.536135,9.2,True,322.1,4
DEVICE002,1710547320000,23.113228,89.583302,0.9,True,220.1,6
DEVICE002,1710547560000,23.113409,89.583264,4.7,True,85.7,3
DEVICE002,1710547680000,23.113459,89.583138,0.9,True,206.2,6
DEVICE002,1710547800000,23.113485,89.583094,3.2,True,241.2,3
DEVICE002,1710548040000,23.113342,89.583047,3.3,True,264.2,3
DEVICE002,1710548400000,23.113455,89.583107,0.9,True,334.4,3
DEVICE002,1710548880000,23.113342,89.583285,0.1,True,126.2,1
DEVICE002,1710549960000,23.113181,89.583243,0.0,True,348.9,4
DEVICE002,1710551400000,23.113099,89.583074,3.7,True,33.5,6
DEVICE002,1710551880000,23.113301,89.583183,0.1,True,123.1,4
DEVICE002,1710553140000,23.113274,89.583035,4.5,True,235.3,6
DEVICE002,1710553260000,23.113321,89.583245,3.8,True,287.7,1
DEVICE002,1710554160000,23.113259,89.583123,1.9,True,172.6,6
DEVICE002,1710554160000,23.113388,89.583166,2.2,True,350.8,4
DEVICE002,1710554400000,23.113263,89.583278,2.1,True,216.1,2
DEVICE002,1710554700000,23.113341,89.58304,3.3,True,272.3,2
DEVICE002,1710554760000,23.113132,89.583053,0.2,True,55.3,3
DEVICE002,1710554760000,23.113343,89.58321,0.1,True,29.5,1
DEVICE002,1710555540000,23.113095,89.583175,3.9,True,95.4,6
DEVICE002,1710555840000,23.113376,89.583073,0.9,True,160.5,3
DEVICE002,1710556080000,23.113316,89.583215,2.3,True,22.2,1
DEVICE002,1710556500000,23.113294,89.583059,3.6,True,101.3,2
DEVICE002,1710558180000,23.113347,89.583042,4.2,True,192.8,4
DEVICE002,1710558300000,23.113233,89.58319,1.9,True,99.4,4
DEVICE002,1710558420000,23.113072,89.583213,4.7,True,60.2,2
DEVICE002,1710559920000,23.113174,89.583123,2.9,True,353.8,2
DEVICE002,1710560160000,23.113264,89.583143,4.4,True,325.0,1
DEVICE002,1710561060000,23.113343,89.583147,1.0,True,245.9,2
DEVICE002,1710561120000,23.113343,89.58307,3.1,True,327.9,1
DEVICE002,1710562140000,23.113079,89.583008,2.8,True,36.1,1
DEVICE002,1710563760000,23.113349,89.582941,3.9,True,316.8,4
DEVICE002,1710564600000,23.113155,89.583045,3.5,True,40.5,2
DEVICE002,1710565740000,23.113261,89.583045,3.1,True,142.5,3
DEVICE002,1710566460000,23.113277,89.583213,4.1,True,177.0,1
DEVICE002,1710566640000,23.113202,89.583087,3.3,True,62.0,4
DEVICE002,1710567840000,23.113298,89.582911,1.2,True,322.9,1
DEVICE002,1710568500000,23.113252,89.583293,1.1,True,278.7,3
DEVICE002,1710568860000,23.115673,89.580773,20.2,True,20.7,1
DEVICE002,1710569040000,23.110606,89.583021,24.3,True,306.5,6
DEVICE002,1710570540000,23.111174,89.585699,16.5,True,132.6,4
DEVICE002,1710571560000,23.111335,89.58058,27.5,True,76.1,4
DEVICE002,1710571620000,23.108491,89.582636,29.5,True,20.2,2
DEVICE002,1710572580000,23.101673,89.57746,19.9,True,308.6,2
DEVICE002,1710573900000,23.114191,89.584011,34.1,True,134.1,6
DEVICE002,1710574080000,23.11787,89.578304,20.3,True,125.9,2
DEVICE002,1710574200000,23.109229,89.577719,42.3,True,3.0,3
DEVICE002,1710574680000,23.108844,89.595413,39.2,True,231.4,4
DEVICE002,1710574980000,23.109825,89.578247,21.2,True,311.3,1
DEVICE002,1710575580000,23.113254,89.575496,41.8,True,102.6,4
DEVICE002,1710576720000,23.114345,89.572465,19.5,True,290.0,6
DEVICE002,1710577260000,23.106995,89.575453,44.7,True,94.0,3
DEVICE002,1710577500000,23.132608,89.584028,32.5,True,347.9,3
DEVICE002,1710577500000,23.109935,89.575889,34.8,True,235.9,3
DEVICE002,1710578100000,23.110044,89.580472,34.4,True,38.9,1
DEVICE002,1710579240000,23.113233,89.588743,25.5,True,243.8,6
DEVICE002,1710580260000,23.100376,89.585537,17.6,True,261.1,6
DEVICE002,1710582480000,23.129511,89.577522,54.8,True,235.6,2
DEVICE002,1710582720000,23.112471,89.577524,11.4,True,192.5,4
DEVICE002,1710583080000,23.111666,89.584522,25.1,True,254.9,6
DEVICE002,1710583080000,23.109045,89.588385,56.4,True,61.2,6
DEVICE002,1710584040000,23.108357,89.596332,44.7,True,119.3,3
DEVICE002,1710584460000,23.097513,89.575778,24.6,True,164.7,3
DEVICE002,1710585180000,23.128107,89.588368,17.9,True,49.5,2
DEVICE002,1710585420000,23.118662,89.575878,17.6,True,311.9,6
DEVICE002,1710585420000,23.12844,89.590401,56.7,True,180.2,4
DEVICE002,1710586800000,23.116784,89.596478,27.1,True,207.5,2
DEVICE002,1710586800000,23.113727,89.573301,53.5,True,6.4,1
DEVICE002,1710587460000,23.102041,89.584017,46.7,True,63.7,1
DEVICE002,1710588240000,23.112289,89.585895,30.2,True,16.5,3
DEVICE002,1710588300000,23.112538,89.583246,25.7,True,192.2,3
DEVICE002,1710588540000,23.107331,89.579002,43.7,True,319.7,2
DEVICE002,1710588660000,23.114087,89.578998,47.1,True,156.1,4
DEVICE002,1710589200000,23.115737,89.599332,44.0,True,112.4,1
DEVICE002,1710590580000,23.111774,89.580659,8.9,False,7.1,1
DEVICE002,1710591240000,23.113405,89.583545,3.4,False,181.7,1
DEVICE002,1710591780000,23.111279,89.585157,10.7,False,277.6,6
DEVICE002,1710591960000,23.111135,89.582473,6.7,False,55.1,1
DEVICE002,1710593820000,23.115525,89.586886,7.4,False,292.3,1
DEVICE002,1710594720000,23.112015,89.584736,11.7,False,57.7,6
DEVICE002,1710595560000,23.111077,89.58097,9.9,True,150.8,1
DEVICE002,1710595860000,23.113232,89.583266,13.7,True,241.8,1
DEVICE002,1710595920000,23.112588,89.586568,10.8,False,179.2,6
DEVICE002,1710597180000,23.113818,89.583837,8.6,True,184.2,1
DEVICE002,1710599220000,23.12724,89.592608,54.3,True,16.5,2
DEVICE002,1710600060000,23.121661,89.58254,23.9,True,167.1,1
DEVICE002,1710600120000,23.103243,89.601808,48.8,True,343.8,3
DEVICE002,1710600720000,23.121337,89.585169,20.5,True,288.6,3
DEVICE002,1710600960000,23.106923,89.589711,54.0,True,41.0,4
DEVICE002,1710601620000,23.10913,89.555184,18.0,True,304.0,1
DEVICE002,1710602220000,23.109098,89.572534,60.1,True,151.8,2
DEVICE002,1710602640000,23.098062,89.570306,56.7,True,316.8,2
DEVICE002,1710602760000,23.100407,89.584546,64.7,True,157.7,6
DEVICE002,1710603000000,23.121113,89.589843,65.2,True,16.6,3
DEVICE002,1710603660000,23.109065,89.568693,28.9,True,276.3,6
DEVICE002,1710605160000,23.111627,89.571791,36.0,True,238.9,4
DEVICE002,1710605160000,23.125607,89.585954,34.2,True,297.3,6
DEVICE002,1710605340000,23.085592,89.572497,60.3,True,19.6,2
DEVICE002,1710606000000,23.116462,89.582537,24.5,True,80.2,4
DEVICE002,1710606300000,23.122839,89.588288,59.0,True,206.3,1
DEVICE002,1710606720000,23.125355,89.566953,60.9,True,27.0,4
DEVICE002,1710606960000,23.132845,89.577561,23.4,True,186.9,6
DEVICE002,1710608040000,23.101975,89.608844,39.9,True,268.3,1
DEVICE002,1710608400000,23.120761,89.569549,15.2,True,105.1,6
DEVICE002,1710608760000,23.114318,89.586006,12.6,True,306.8,2
DEVICE002,1710609780000,23.118005,89.572563,29.8,True,119.5,6
DEVICE002,1710609780000,23.116749,89.584156,26.1,True,50.6,4
DEVICE002,1710610140000,23.115291,89.58821,29.7,True,272.6,1
DEVICE002,1710610680000,23.108061,89.575191,19.2,True,41.0,2
DEVICE002,1710610800000,23.109225,89.582923,14.1,True,241.7,3
DEVICE002,1710612660000,23.117414,89.587425,26.9,True,216.2,3
DEVICE002,1710613020000,23.110545,89.587316,16.9,True,289.7,2
DEVICE002,1710613560000,23.11874,89.57843,23.1,True,303.5,6
DEVICE002,1710613920000,23.105927,89.583191,9.0,True,17.5,4
DEVICE002,1710613920000,23.106132,89.587158,31.4,True,249.3,2
DEVICE002,1710615180000,23.12235,89.591982,25.2,True,164.7,6
DEVICE002,1710615180000,23.122603,89.578352,22.6,True,327.7,6
DEVICE002,1710615300000,23.112673,89.575542,14.4,True,78.2,2
DEVICE002,1710615720000,23.105367,89.585573,15.8,True,243.2,6
DEVICE002,1710616140000,23.117737,89.584783,6.6,True,282.8,3
DEVICE002,1710616680000,23.112454,89.583587,31.3,True,38.3,4
DEVICE002,1710617400000,23.12214,89.579809,22.5,True,242.7,6
DEVICE002,1710617520000,23.107141,89.575978,21.3,True,273.9,6
DEVICE002,1710618180000,23.118198,89.575358,12.5,True,106.3,6
DEVICE002,1710618300000,23.108252,89.590541,13.7,True,353.3,2
DEVICE002,1710621300000,23.11506,89.588923,1.3,True,309.8,4
DEVICE002,1710621840000,23.115963,89.581813,16.6,True,344.4,3
DEVICE002,1710622020000,23.110555,89.585443,16.2,True,286.9,3
DEVICE002,1710622380000,23.110157,89.579622,5.6,True,132.4,6
DEVICE002,1710624780000,23.113759,89.584168,5.5,True,181.9,4
DEVICE002,1710624840000,23.115081,89.584295,13.4,True,76.8,3
DEVICE002,1710624900000,23.116385,89.588054,6.6,True,2.0,4
DEVICE002,1710625380000,23.113162,89.581631,1.9,False,14.6,3
DEVICE002,1710625500000,23.119981,89.584848,23.4,True,214.9,6
DEVICE002,1710625620000,23.11457,89.575496,15.1,True,105.9,2
DEVICE002,1710625980000,23.109399,89.583369,16.5,True,128.9,3
DEVICE002,1710626460000,23.114577,89.580522,22.8,True,289.0,4
DEVICE002,1710627780000,23.117266,89.581858,7.3,True,170.9,6
DEVICE002,1710627840000,23.116091,89.582133,22.9,True,194.5,3
DEVICE002,1710629520000,23.112428,89.581942,18.8,True,124.6,2
DEVICE002,1710629820000,23.11526,89.582039,16.1,True,14.4,3
DEVICE002,1710630120000,23.111775,89.580989,7.4,True,29.6,1
DEVICE002,1710630180000,23.109638,89.581736,4.4,True,82.0,3
DEVICE002,1710630600000,23.113844,89.579473,24.3,True,225.7,2
DEVICE002,1710632040000,23.116871,89.579728,20.7,True,156.7,1
DEVICE002,1710632520000,23.11435,89.587577,15.7,True,300.8,2
DEVICE002,1710632820000,23.118017,89.583845,17.2,True,13.6,1
DEVICE003,1710547200000,23.118029,89.557036,3.5,True,310.0,1
DEVICE003,1710548100000,23.11787,89.557046,2.2,True,256.2,4
DEVICE003,1710548640000,23.118003,89.557181,2.2,True,50.1,6
DEVICE003,1710551280000,23.117955,89.557077,0.1,True,318.6,4
DEVICE003,1710551280000,23.117923,89.557041,0.4,True,164.2,6
DEVICE003,1710552240000,23.118042,89.557247,1.8,True,208.1,2
DEVICE003,1710553500000,23.117882,89.557188,2.5,True,132.1,1
DEVICE003,1710553980000,23.118019,89.557073,4.6,True,359.1,2
DEVICE003,1710554340000,23.118039,89.557229,2.1,True,198.7,4
DEVICE003,1710555960000,23.118071,89.55711,1.8,True,60.3,6
DEVICE003,1710556200000,23.118075,89.557196,3.5,True,248.6,2
DEVICE003,1710556380000,23.118021,89.557094,0.4,True,170.1,1
DEVICE003,1710556440000,23.117871,89.557145,3.9,True,168.9,3
DEVICE003,1710556980000,23.118014,89.557039,3.2,True,19.0,3
DEVICE003,1710557160000,23.118274,89.557092,3.7,True,280.4,4
DEVICE003,1710557220000,23.118005,89.557046,1.5,True,226.5,6
DEVICE003,1710559860000,23.117793,89.557115,0.4,True,100.0,2
DEVICE003,1710560160000,23.11817,89.55711,0.3,True,224.8,3
DEVICE003,1710560340000,23.117999,89.557108,1.4,True,40.2,2
DEVICE003,1710561480000,23.118052,89.55721,3.0,True,290.8,3
DEVICE003,1710561600000,23.118017,89.557028,1.4,True,113.6,6
DEVICE003,1710562140000,23.118071,89.55695,3.0,True,271.0,4
DEVICE003,1710562200000,23.117876,89.557138,2.3,True,341.4,6
DEVICE003,1710562440000,23.117957,89.557012,1.9,True,52.3,4
DEVICE003,1710562500000,23.118049,89.556932,2.4,True,123.4,1
DEVICE003,1710564180000,23.118089,89.557192,4.8,True,127.4,4
DEVICE003,1710564360000,23.118062,89.557148,4.2,True,295.0,1
DEVICE003,1710564540000,23.117903,89.556985,1.9,True,60.2,6
DEVICE003,1710565200000,23.117996,89.557108,3.4,True,35.2,1
DEVICE003,1710567540000,23.118124,89.557066,0.5,True,300.8,6
DEVICE003,1710567600000,23.118029,89.55711,0.6,True,217.7,4
DEVICE003,1710567660000,23.117843,89.557158,2.9,True,87.0,6
DEVICE003,1710567780000,23.118004,89.557202,2.2,True,69.5,1
DEVICE003,1710568140000,23.117908,89.557252,1.0,True,64.8,6
DEVICE003,1710568680000,23.117977,89.5572,3.3,True,288.8,3
DEVICE003,1710569040000,23.11677,89.548543,17.1,True,6.8,4
DEVICE003,1710569580000,23.122227,89.560463,33.4,True,93.2,1
DEVICE003,1710569760000,23.11693,89.555443,23.8,True,163.2,3
DEVICE003,1710569760000,23.117492,89.562488,43.7,True,177.0,2
DEVICE003,1710571140000,23.116526,89.555224,26.8,True,194.6,4
DEVICE003,1710571680000,23.106029,89.55185,42.0,True,322.6,2
DEVICE003,1710571740000,23.125028,89.552233,27.8,True,116.4,2
DEVICE003,1710571740000,23.118821,89.55228,17.2,True,119.8,1
DEVICE003,1710572400000,23.114749,89.549049,26.5,True,43.6,6
DEVICE003,1710574020000,23.116715,89.548065,27.1,True,25.2,2
DEVICE003,1710574860000,23.124732,89.554097,34.2,True,95.9,3
DEVICE003,1710575820000,23.125827,89.557304,26.7,True,277.6,4
DEVICE003,1710577260000,23.11225,89.561256,35.5,True,345.2,1
DEVICE003,1710577380000,23.119975,89.556624,31.0,True,165.5,3
DEVICE003,1710578460000,23.105658,89.552728,21.1,True,237.9,3
DEVICE003,1710578640000,23.123973,89.561871,26.7,True,175.1,4
DEVICE003,1710578820000,23.119093,89.557374,20.7,True,358.7,2
DEVICE003,1710579720000,23.111294,89.568011,20.4,True,146.0,2
DEVICE003,1710580140000,23.118318,89.560197,44.5,True,264.8,4
DEVICE003,1710581040000,23.097277,89.557163,3.8,True,292.2,1
DEVICE003,1710582060000,23.11852,89.568682,1.1,False,5.2,1
DEVICE003,1710582660000,23.099206,89.554374,39.2,True,313.3,6
DEVICE003,1710583020000,23.120382,89.548622,18.4,True,61.4,6
DEVICE003,1710584400000,23.113943,89.547919,7.2,True,115.8,2
DEVICE003,1710586260000,23.110054,89.570097,12.2,True,265.7,4
DEVICE003,1710586320000,23.126093,89.564193,49.0,True,221.6,1
DEVICE003,1710587160000,23.112747,89.551384,47.5,True,56.8,4
DEVICE003,1710589020000,23.12389,89.559598,10.4,True,272.7,2
DEVICE003,1710589440000,23.121031,89.562268,22.2,True,209.5,2
DEVICE003,1710590400000,23.117268,89.554536,0.1,False,102.1,4
DEVICE003,1710592740000,23.117425,89.554427,10.4,False,31.7,3
DEVICE003,1710593040000,23.116435,89.555248,1.9,False,148.3,2
DEVICE003,1710594600000,23.119783,89.557755,10.1,False,75.5,3
DEVICE003,1710594720000,23.115906,89.55229,1.7,False,170.8,2
DEVICE003,1710595260000,23.121152,89.558004,9.3,True,333.0,2
DEVICE003,1710595380000,23.115252,89.557747,12.9,False,74.9,1
DEVICE003,1710595560000,23.120085,89.562608,0.1,False,351.6,6
DEVICE003,1710599040000,23.129862,89.563034,63.5,True,19.6,4
DEVICE003,1710599820000,23.103505,89.565195,44.8,True,323.4,2
DEVICE003,1710600540000,23.119012,89.564407,16.6,True,148.5,2
DEVICE003,1710600600000,23.114171,89.556763,11.7,True,84.7,4
DEVICE003,1710601380000,23.126563,89.564316,26.8,True,150.6,3
DEVICE003,1710601980000,23.108483,89.559884,65.7,True,49.1,2
DEVICE003,1710602040000,23.103946,89.546421,63.2,True,229.7,6
DEVICE003,1710603600000,23.116872,89.5661,31.5,True,11.6,6
DEVICE003,1710605340000,23.126335,89.550916,64.8,True,15.9,4
DEVICE003,1710606960000,23.120595,89.553761,68.2,True,308.5,4
DEVICE003,1710607620000,23.118134,89.567794,62.4,True,80.1,6
DEVICE003,1710608100000,23.102009,89.546756,69.7,True,100.5,4
DEVICE003,1710609180000,23.115529,89.565431,9.0,True,32.7,4
DEVICE003,1710610080000,23.126687,89.562126,19.9,True,249.5,4
DEVICE003,1710610140000,23.124011,89.564275,18.9,True,66.6,3
DEVICE003,1710610380000,23.113737,89.559257,6.0,True,340.6,6
DEVICE003,1710610560000,23.118567,89.554725,28.8,True,317.1,1
DEVICE003,1710610800000,23.110025,89.54827,18.9,True,25.5,3
DEVICE003,1710610920000,23.11456,89.545775,14.1,True,269.0,1
DEVICE003,1710611340000,23.112623,89.559826,20.1,True,291.5,1
DEVICE003,1710612120000,23.121461,89.563966,16.0,True,24.1,2
DEVICE003,1710612480000,23.118199,89.56006,34.4,True,172.3,6
DEVICE003,1710613680000,23.114961,89.556609,19.6,True,255.5,6
DEVICE003,1710615300000,23.120468,89.566726,33.8,True,81.2,3
DEVICE003,1710615420000,23.115936,89.552745,13.0,True,22.8,3
DEVICE003,1710615420000,23.110186,89.549707,13.8,True,340.3,1
DEVICE003,1710615480000,23.120207,89.555238,25.2,True,131.6,6
DEVICE003,1710615960000,23.120577,89.559319,9.9,True,54.2,2
DEVICE003,1710617400000,23.109888,89.560103,15.4,True,104.9,1
DEVICE003,1710617580000,23.124153,89.558006,33.6,True,245.7,2
DEVICE003,1710619020000,23.123084,89.560236,31.5,True,64.4,1
DEVICE003,1710620460000,23.118782,89.553752,16.4,True,239.7,6
DEVICE003,1710622380000,23.11424,89.558134,13.7,True,323.4,3
DEVICE003,1710622500000,23.119836,89.553994,20.0,True,120.9,6
DEVICE003,1710623340000,23.116247,89.557616,8.8,True,332.7,6
DEVICE003,1710623400000,23.120519,89.557791,5.9,True,45.5,3
DEVICE003,1710623880000,23.120442,89.553219,4.6,False,239.9,2
DEVICE003,1710625800000,23.110055,89.557909,6.5,True,277.1,1
DEVICE003,1710626400000,23.114567,89.556101,24.3,True,233.0,3
DEVICE003,1710627060000,23.116807,89.552841,5.1,True,352.1,2
DEVICE003,1710627780000,23.12165,89.556552,11.2,True,43.7,1
DEVICE003,1710627900000,23.118835,89.549881,23.3,True,334.0,2
DEVICE003,1710628200000,23.122922,89.556168,22.4,True,357.9,2
DEVICE003,1710630480000,23.118487,89.557572,17.0,True,222.3,2
DEVICE003,1710630840000,23.118201,89.555153,19.5,True,30.1,4
DEVICE003,1710631680000,23.116093,89.560764,8.9,True,70.3,6
DEVICE003,1710632280000,23.124138,89.554837,15.1,True,130.0,2
DEVICE003,1710632580000,23.121053,89.558996,16.8,True,70.0,3
DEVICE003,1710632700000,23.116009,89.559239,21.3,True,102.5,3
