deviceId,gpsTime,latitude,longitude,deviceSpeed,ignition,orientation,vehicleClass
DEVICE001,1710479640000,23.131756,89.539267,0.0,True,24.3,1
DEVICE001,1710480540000,23.131903,89.539349,4.3,True,232.6,1
DEVICE001,1710481860000,23.131887,89.539383,2.0,True,127.5,4
DEVICE001,1710482100000,23.131685,89.539293,1.7,True,174.7,6
DEVICE001,1710482700000,23.133518,89.536846,42.8,True,174.8,2
DEVICE001,1710482880000,23.131089,89.543031,27.7,True,332.4,4
DEVICE001,1710485160000,23.134206,89.536413,25.2,True,68.5,4
DEVICE001,1710485460000,23.130234,89.5388,40.8,True,359.7,1
DEVICE001,1710485700000,23.136319,89.541058,27.0,True,354.7,3
DEVICE001,1710485940000,23.12673,89.540763,38.5,True,344.6,6
DEVICE001,1710486180000,23.137967,89.541629,37.4,True,181.0,6
DEVICE001,1710486600000,23.122015,89.538821,16.7,True,24.7,1
DEVICE001,1710487740000,23.129648,89.538416,33.6,True,193.5,6
DEVICE001,1710488280000,23.138134,89.542906,16.2,True,203.5,3
DEVICE001,1710488520000,23.120678,89.542355,34.4,True,336.9,1
DEVICE001,1710488580000,23.121961,89.546075,40.9,True,205.1,6
DEVICE001,1710488700000,23.133057,89.542557,29.6,True,21.1,6
DEVICE001,1710489540000,23.129667,89.535499,22.8,True,95.6,2
DEVICE001,1710489600000,23.120855,89.535403,35.0,True,37.3,2
DEVICE001,1710490080000,23.139299,89.532303,43.0,True,133.0,2
DEVICE001,1710490380000,23.133804,89.546093,36.5,True,95.0,4
DEVICE001,1710490560000,23.136731,89.543255,18.5,True,98.0,6
DEVICE001,1710491280000,23.129786,89.532714,40.0,True,355.4,6
DEVICE001,1710493200000,23.14698,89.555671,20.0,True,58.2,4
DEVICE001,1710494580000,23.136305,89.524079,53.9,True,323.6,2
DEVICE001,1710495240000,23.127831,89.537056,2.2,True,45.9,3
DEVICE001,1710495300000,23.128151,89.537845,42.3,True,340.2,2
DEVICE001,1710496620000,23.14254,89.542861,54.5,True,298.6,1
DEVICE001,1710497700000,23.125551,89.547451,40.0,True,314.9,6
DEVICE001,1710498120000,23.133382,89.533783,18.3,True,8.5,2
DEVICE001,1710498240000,23.135344,89.534896,52.3,True,294.0,4
DEVICE001,1710498300000,23.145514,89.523578,19.7,True,100.5,6
DEVICE001,1710498300000,23.135749,89.533333,40.8,True,9.9,3
DEVICE001,1710499620000,23.146236,89.532478,9.3,True,351.4,2
DEVICE001,1710499860000,23.131199,89.533285,40.2,True,57.3,1
DEVICE001,1710500160000,23.139574,89.555723,24.7,True,281.7,4
DEVICE001,1710500520000,23.15,89.539494,42.5,True,193.8,2
DEVICE001,1710501780000,23.148859,89.533613,25.9,True,224.3,1
DEVICE001,1710502020000,23.123895,89.538735,36.4,True,207.6,3
DEVICE001,1710502620000,23.131394,89.543115,57.8,True,156.4,3
DEVICE001,1710504480000,23.129861,89.535425,2.9,True,221.6,3
DEVICE001,1710504840000,23.133247,89.53953,12.1,False,171.0,1
DEVICE001,1710505500000,23.131309,89.540597,8.2,False,282.9,6
DEVICE001,1710505740000,23.131377,89.537371,6.2,False,143.9,2
DEVICE001,1710506460000,23.130469,89.539794,4.8,True,170.3,2
DEVICE001,1710506460000,23.132015,89.537917,10.3,False,289.5,6
DEVICE001,1710506520000,23.13587,89.54203,1.3,True,84.6,3
DEVICE001,1710507420000,23.130879,89.53776,4.5,True,251.0,6
DEVICE001,1710507780000,23.128303,89.540272,8.4,False,240.3,6
DEVICE001,1710508500000,23.132407,89.53879,4.1,True,54.3,4
DEVICE001,1710509280000,23.12859,89.540331,13.5,True,302.4,3
DEVICE001,1710509880000,23.129343,89.537228,4.8,True,181.7,6
DEVICE001,1710510240000,23.133648,89.540104,2.3,False,195.3,4
DEVICE001,1710510540000,23.130645,89.538155,11.7,True,27.9,3
DEVICE001,1710511980000,23.118595,89.550269,60.0,True,340.6,1
DEVICE001,1710514080000,23.146535,89.527337,33.4,True,193.8,6
DEVICE001,1710514440000,23.121644,89.534088,62.8,True,339.4,3
DEVICE001,1710515580000,23.121014,89.556846,37.3,True,100.2,4
DEVICE001,1710515640000,23.134598,89.525055,49.0,True,271.5,2
DEVICE001,1710515760000,23.115426,89.542385,60.1,True,18.8,3
DEVICE001,1710517140000,23.142929,89.53191,42.0,True,238.7,1
DEVICE001,1710517260000,23.136009,89.534599,35.7,True,93.7,3
DEVICE001,1710517320000,23.126812,89.542698,50.7,True,168.3,2
DEVICE001,1710518220000,23.133809,89.549803,23.2,True,10.4,3
DEVICE001,1710519180000,23.131389,89.548888,37.9,True,218.1,1
DEVICE001,1710520560000,23.141473,89.536689,50.6,True,257.4,1
DEVICE001,1710521340000,23.136432,89.538249,59.2,True,9.2,3
DEVICE001,1710521580000,23.134756,89.543549,11.2,True,241.0,6
DEVICE001,1710522360000,23.123571,89.548934,18.0,True,165.5,2
DEVICE001,1710523620000,23.123147,89.538116,10.3,True,221.7,6
DEVICE001,1710524520000,23.126288,89.539095,16.1,True,305.8,4
DEVICE001,1710524640000,23.132182,89.548566,29.9,True,108.6,6
DEVICE001,1710524940000,23.122828,89.54313,19.5,True,96.6,2
DEVICE001,1710525060000,23.142194,89.538238,8.6,True,125.0,4
DEVICE001,1710525180000,23.130578,89.545761,33.0,True,270.2,6
DEVICE001,1710525900000,23.12807,89.541833,13.8,True,239.0,3
DEVICE001,1710526920000,23.125119,89.549725,28.9,True,252.4,3
DEVICE001,1710527400000,23.120517,89.556134,21.6,True,198.1,3
DEVICE001,1710527700000,23.13417,89.538487,5.3,True,259.2,4
DEVICE001,1710527700000,23.128614,89.53125,27.7,True,176.7,1
DEVICE001,1710528120000,23.143283,89.5414,16.4,True,65.5,2
DEVICE001,1710528240000,23.130253,89.543372,18.6,True,259.7,3
DEVICE001,1710530220000,23.139004,89.538229,26.7,True,101.9,1
DEVICE001,1710532020000,23.132059,89.535472,21.1,True,77.9,4
DEVICE001,1710532380000,23.132298,89.543036,10.8,True,5.1,6
DEVICE001,1710532980000,23.132719,89.538173,6.3,True,23.5,4
DEVICE001,1710533040000,23.131097,89.537715,14.4,True,292.0,3
DEVICE001,1710533160000,23.128747,89.537785,21.8,True,158.6,2
DEVICE001,1710533820000,23.127385,89.537774,1.1,False,45.5,4
DEVICE001,1710537300000,23.1276,89.536014,3.0,True,81.2,6
DEVICE001,1710537840000,23.126196,89.541396,11.3,True,356.4,3
DEVICE001,1710538560000,23.127964,89.53617,15.5,True,341.1,2
DEVICE001,1710540000000,23.130509,89.536163,10.2,True,11.8,3
DEVICE001,1710540420000,23.130751,89.542171,11.7,True,98.0,6
DEVICE001,1710540600000,23.12714,89.536155,19.8,True,331.6,4
DEVICE001,1710540780000,23.133705,89.540386,6.6,True,198.7,2
DEVICE001,1710541860000,23.126627,89.535663,10.9,True,264.4,6
DEVICE001,1710542040000,23.133163,89.541199,5.6,True,51.2,1
DEVICE001,1710542700000,23.132498,89.538411,7.1,True,84.0,3
DEVICE001,1710543000000,23.12719,89.536405,19.8,True,71.2,1
DEVICE001,1710543660000,23.136247,89.539289,2.3,False,97.0,1
DEVICE001,1710544680000,23.127654,89.54227,16.6,True,13.2,1
DEVICE001,1710544860000,23.133172,89.540386,8.0,True,148.2,4
DEVICE001,1710545820000,23.134872,89.532027,10.9,True,169.2,4
DEVICE001,1710546480000,23.127484,89.540103,18.9,True,329.8,2
DEVICE002,1710461160000,23.113352,89.583059,2.2,True,276.8,6
DEVICE002,1710462300000,23.113238,89.583262,4.8,True,282.1,4
DEVICE002,1710462660000,23.113212,89.583105,1.1,True,66.9,6
DEVICE002,1710463800000,23.113285,89.58302,4.9,True,350.8,1
DEVICE002,1710464760000,23.113346,89.583237,0.7,True,199.7,4
DEVICE002,1710464760000,23.113277,89.583172,0.1,True,215.3,3
DEVICE002,1710464880000,23.113297,89.583192,1.3,True,60.2,3
DEVICE002,1710465420000,23.11327,89.582999,0.8,True,266.3,3
DEVICE002,1710465780000,23.11339,89.583139,0.5,True,129.6,3
DEVICE002,1710465840000,23.113172,89.583015,0.4,True,256.7,1
DEVICE002,1710467700000,23.113278,89.583232,1.9,True,30.5,6
DEVICE002,1710467820000,23.113309,89.583258,5.0,True,246.7,2
DEVICE002,1710469140000,23.113371,89.583172,2.4,True,88.8,4
DEVICE002,1710469260000,23.113159,89.583273,4.2,True,158.5,4
DEVICE002,1710470280000,23.113252,89.583151,3.1,True,2.4,4
DEVICE002,1710470640000,23.113202,89.583374,1.0,True,348.7,3
DEVICE002,1710470820000,23.113173,89.583144,3.5,True,87.3,4
DEVICE002,1710471120000,23.113226,89.583027,4.1,True,108.2,6
DEVICE002,1710472260000,23.113069,89.58306,3.4,True,166.2,2
DEVICE002,1710473280000,23.113322,89.583104,4.0,True,305.2,4
DEVICE002,1710474180000,23.113254,89.583081,2.5,True,237.1,4
DEVICE002,1710474600000,23.113176,89.583179,1.9,True,209.6,6
DEVICE002,1710474720000,23.11315,89.583311,3.9,True,71.9,6
DEVICE002,1710476700000,23.113238,89.582998,2.3,True,54.3,1
DEVICE002,1710477000000,23.113083,89.583265,0.5,True,41.8,2
DEVICE002,1710477120000,23.113161,89.583082,3.7,True,79.6,3
DEVICE002,1710477720000,23.113373,89.583256,3.3,True,202.8,4
DEVICE002,1710477840000,23.113165,89.583104,4.5,True,30.6,2
DEVICE002,1710478080000,23.113317,89.583091,1.7,True,35.5,2
DEVICE002,1710478740000,23.113259,89.58302,4.6,True,284.7,3
DEVICE002,1710478860000,23.113214,89.583016,4.2,True,59.2,2
DEVICE002,1710479940000,23.11333,89.583018,1.7,True,125.4,1
DEVICE002,1710480480000,23.113268,89.583148,3.6,True,16.1,1
DEVICE002,1710480780000,23.113372,89.583245,0.9,True,345.0,2
DEVICE002,1710481860000,23.113361,89.583268,2.0,True,155.6,1
DEVICE002,1710482820000,23.111223,89.577531,20.5,True,150.6,2
DEVICE002,1710483060000,23.114107,89.585461,26.0,True,241.5,4
DEVICE002,1710483180000,23.11075,89.574595,23.4,True,207.8,6
DEVICE002,1710483720000,23.110334,89.583942,25.6,True,242.5,3
DEVICE002,1710484380000,23.11138,89.587708,44.0,True,141.3,1
DEVICE002,1710484560000,23.116094,89.589669,26.5,True,249.6,2
DEVICE002,1710484740000,23.10827,89.584787,41.5,True,1.6,2
DEVICE002,1710485880000,23.115614,89.584498,33.4,True,42.4,3
DEVICE002,1710486600000,23.116068,89.58649,29.7,True,162.4,1
DEVICE002,1710487020000,23.111208,89.591591,21.7,True,203.6,4
DEVICE002,1710487860000,23.105132,89.579576,20.0,True,79.4,1
DEVICE002,1710487920000,23.108409,89.58628,34.6,True,255.7,4
DEVICE002,1710488040000,23.121,89.585196,39.7,True,196.7,4
DEVICE002,1710488100000,23.10976,89.581395,30.3,True,195.5,3
DEVICE002,1710489300000,23.116008,89.5833,25.8,True,293.5,6
DEVICE002,1710490380000,23.109349,89.580698,39.3,True,255.9,4
DEVICE002,1710490560000,23.115493,89.578226,25.5,True,357.8,2
DEVICE002,1710492420000,23.113339,89.578933,39.9,True,359.8,4
DEVICE002,1710493680000,23.11729,89.56566,57.8,True,357.3,2
DEVICE002,1710495240000,23.106438,89.58143,16.9,True,253.5,3
DEVICE002,1710495360000,23.127916,89.565018,16.0,True,244.5,1
DEVICE002,1710495540000,23.11477,89.588383,8.4,True,21.4,3
DEVICE002,1710496920000,23.115179,89.574462,6.0,True,44.7,2
DEVICE002,1710498060000,23.123974,89.594585,32.8,True,283.8,1
DEVICE002,1710498300000,23.108314,89.585498,13.1,True,96.7,3
DEVICE002,1710498540000,23.113041,89.583634,57.0,True,278.7,1
DEVICE002,1710498660000,23.105729,89.574822,8.5,True,135.1,1
DEVICE002,1710499200000,23.114265,89.57507,47.7,True,269.9,3
DEVICE002,1710499560000,23.105116,89.573868,58.3,True,306.0,6
DEVICE002,1710500100000,23.117584,89.588744,8.0,True,89.1,4
DEVICE002,1710501000000,23.115833,89.580658,52.5,True,129.8,1
DEVICE002,1710501780000,23.111756,89.581036,39.9,True,225.2,2
DEVICE002,1710502020000,23.113197,89.582779,39.3,True,171.7,2
DEVICE002,1710502140000,23.11691,89.594812,0.0,True,47.5,3
DEVICE002,1710502620000,23.112838,89.582148,13.6,True,250.4,1
DEVICE002,1710503700000,23.115372,89.5854,25.3,True,137.9,1
DEVICE002,1710505200000,23.115548,89.585752,5.5,True,271.1,2
DEVICE002,1710505680000,23.112509,89.582311,5.3,False,148.2,4
DEVICE002,1710506460000,23.115644,89.584209,14.9,False,219.7,2
DEVICE002,1710507900000,23.113345,89.580468,13.4,False,138.3,4
DEVICE002,1710508800000,23.113162,89.583964,11.9,False,199.2,6
DEVICE002,1710509880000,23.113115,89.583779,7.6,True,323.2,2
DEVICE002,1710510360000,23.114995,89.580742,9.1,False,108.6,6
DEVICE002,1710511500000,23.107708,89.581787,48.4,True,30.1,1
DEVICE002,1710512580000,23.126717,89.597782,66.0,True,204.6,3
DEVICE002,1710512640000,23.099878,89.583172,16.8,True,190.2,1
DEVICE002,1710513120000,23.109332,89.566533,27.2,True,152.5,4
DEVICE002,1710513240000,23.115289,89.55836,51.0,True,277.3,1
DEVICE002,1710513420000,23.113086,89.585979,14.1,True,21.8,4
DEVICE002,1710515220000,23.114287,89.584284,10.8,True,178.7,3
DEVICE002,1710515940000,23.110872,89.563931,51.9,True,20.8,1
DEVICE002,1710516780000,23.116712,89.57618,41.0,True,133.9,3
DEVICE002,1710516780000,23.110229,89.570391,13.8,True,27.7,4
DEVICE002,1710517560000,23.113631,89.580718,63.2,True,290.6,3
DEVICE002,1710518280000,23.117727,89.571553,22.2,True,140.7,1
DEVICE002,1710518340000,23.100186,89.587093,36.1,True,111.3,2
DEVICE002,1710518520000,23.123457,89.587831,67.2,True,101.6,3
DEVICE002,1710519060000,23.121236,89.573234,65.9,True,329.0,4
DEVICE002,1710519240000,23.099501,89.591153,29.3,True,97.7,1
DEVICE002,1710519780000,23.117137,89.578465,13.3,True,56.6,1
DEVICE002,1710520560000,23.091755,89.58286,32.4,True,64.6,6
DEVICE002,1710521640000,23.11369,89.594428,61.8,True,137.9,2
DEVICE002,1710521820000,23.112078,89.57604,44.4,True,183.2,1
DEVICE002,1710522000000,23.106304,89.590025,27.8,True,110.7,2
DEVICE002,1710522060000,23.106767,89.592572,12.0,True,315.8,3
DEVICE002,1710522300000,23.117315,89.583338,21.6,True,203.0,3
DEVICE002,1710524760000,23.1136,89.578647,32.0,True,2.3,4
DEVICE002,1710524820000,23.105478,89.584941,23.7,True,177.6,2
DEVICE002,1710525840000,23.121478,89.586509,22.8,True,47.1,3
DEVICE002,1710525900000,23.114651,89.594654,6.3,True,148.7,3
DEVICE002,1710525960000,23.116748,89.588908,9.7,True,146.3,6
DEVICE002,1710526500000,23.128918,89.579251,17.6,True,51.3,3
DEVICE002,1710526560000,23.118663,89.58045,30.5,True,299.5,3
DEVICE002,1710526800000,23.114783,89.597447,18.6,True,49.0,6
DEVICE002,1710527340000,23.11562,89.584504,34.2,True,48.1,4
DEVICE002,1710529740000,23.113367,89.588763,7.7,True,184.8,3
DEVICE002,1710530160000,23.120112,89.596267,29.6,True,307.7,6
DEVICE002,1710532020000,23.115607,89.584696,21.5,True,285.8,1
DEVICE002,1710532140000,23.111617,89.587532,11.2,True,43.2,2
DEVICE002,1710532260000,23.117584,89.574914,25.6,True,14.5,3
DEVICE002,1710532860000,23.114698,89.587229,24.9,True,291.3,1
DEVICE002,1710532980000,23.114882,89.582963,20.8,True,296.5,3
DEVICE002,1710535380000,23.110868,89.580009,15.8,True,93.2,1
DEVICE002,1710536820000,23.119775,89.585268,1.1,True,155.9,4
DEVICE002,1710537960000,23.109626,89.579182,5.0,False,286.1,4
DEVICE002,1710538080000,23.117374,89.584037,22.1,True,88.5,3
DEVICE002,1710538260000,23.114276,89.584982,0.7,True,67.4,3
DEVICE002,1710538260000,23.112293,89.582803,10.3,True,100.7,2
DEVICE002,1710540180000,23.110527,89.583636,20.2,True,210.2,2
DEVICE002,1710540600000,23.112731,89.588629,2.5,False,330.2,1
DEVICE002,1710541320000,23.113844,89.580435,12.0,True,203.6,3
DEVICE002,1710541440000,23.117295,89.583796,6.8,True,10.5,3
DEVICE002,1710542160000,23.116139,89.578457,23.7,True,349.3,6
DEVICE002,1710542880000,23.114413,89.588838,24.9,True,287.1,3
DEVICE002,1710543480000,23.112499,89.580462,14.8,True,204.4,2
DEVICE002,1710543540000,23.114355,89.581594,21.0,True,213.3,3
DEVICE002,1710543780000,23.114189,89.577397,0.5,False,309.8,1
DEVICE002,1710544080000,23.112948,89.579941,24.4,True,230.1,4
DEVICE002,1710544260000,23.115145,89.584309,12.3,True,78.8,6
DEVICE002,1710544980000,23.111214,89.579744,17.6,True,121.2,3
DEVICE002,1710545400000,23.114255,89.580568,0.0,False,63.9,3
DEVICE003,1710461520000,23.117997,89.557145,0.5,True,231.0,4
DEVICE003,1710462780000,23.118215,89.557185,3.3,True,64.3,1
DEVICE003,1710463320000,23.117893,89.557028,2.4,True,17.7,2
DEVICE003,1710464760000,23.117925,89.557109,3.6,True,189.4,2
DEVICE003,1710466140000,23.118107,89.557169,4.0,True,337.8,4
DEVICE003,1710466560000,23.11806,89.557271,3.1,True,149.5,1
DEVICE003,1710467100000,23.11805,89.557092,0.4,True,176.9,1
DEVICE003,1710467160000,23.117908,89.557348,0.4,True,345.8,1
DEVICE003,1710467340000,23.117919,89.557208,3.2,True,239.5,1
DEVICE003,1710467520000,23.11794,89.556941,1.8,True,95.7,1
DEVICE003,1710469560000,23.117842,89.557189,3.8,True,219.0,6
DEVICE003,1710469680000,23.118092,89.557049,4.7,True,358.9,3
DEVICE003,1710470040000,23.118011,89.556894,1.1,True,91.5,4
DEVICE003,1710471000000,23.117914,89.557174,0.9,True,56.9,6
DEVICE003,1710472560000,23.117925,89.557085,1.8,True,292.0,1
DEVICE003,1710473100000,23.118068,89.557139,0.0,True,5.9,2
DEVICE003,1710473760000,23.118004,89.557144,4.6,True,128.0,2
DEVICE003,1710473760000,23.11813,89.557041,2.0,True,260.5,4
DEVICE003,1710474540000,23.117959,89.557047,4.1,True,199.3,6
DEVICE003,1710474960000,23.117966,89.557189,1.5,True,308.1,1
DEVICE003,1710477060000,23.11794,89.557,4.1,True,326.8,6
DEVICE003,1710477660000,23.117972,89.556991,1.5,True,28.3,1
DEVICE003,1710478500000,23.117985,89.556927,3.9,True,334.3,4
DEVICE003,1710478680000,23.117882,89.557272,3.9,True,149.9,1
DEVICE003,1710479340000,23.117977,89.557022,0.3,True,160.4,6
DEVICE003,1710479940000,23.117934,89.557238,2.6,True,117.7,2
DEVICE003,1710480960000,23.118003,89.557203,2.5,True,142.0,2
DEVICE003,1710482700000,23.117803,89.550822,29.3,True,94.5,4
DEVICE003,1710482700000,23.113907,89.559585,18.4,True,68.6,3
DEVICE003,1710483300000,23.117448,89.562396,22.3,True,246.5,6
DEVICE003,1710484260000,23.112205,89.554341,26.9,True,358.9,6
DEVICE003,1710484320000,23.115263,89.549099,28.0,True,173.1,2
DEVICE003,1710486540000,23.119457,89.555172,37.7,True,19.6,6
DEVICE003,1710487140000,23.121377,89.557609,28.5,True,193.7,2
DEVICE003,1710488040000,23.117676,89.562856,30.7,True,262.8,2
DEVICE003,1710488340000,23.126856,89.55969,19.4,True,71.9,3
DEVICE003,1710488460000,23.112983,89.571074,15.7,True,221.8,4
DEVICE003,1710488640000,23.124557,89.557884,36.0,True,238.9,1
DEVICE003,1710489540000,23.120028,89.553543,19.4,True,123.6,1
DEVICE003,1710489900000,23.112454,89.557099,20.6,True,333.5,1
DEVICE003,1710490200000,23.120342,89.564475,16.8,True,97.7,4
DEVICE003,1710491520000,23.121516,89.559671,44.3,True,312.0,6
DEVICE003,1710492060000,23.124702,89.560107,43.4,True,238.7,3
DEVICE003,1710492900000,23.115253,89.56712,18.2,True,139.1,4
DEVICE003,1710494100000,23.114848,89.565857,55.3,True,268.0,1
DEVICE003,1710494220000,23.106428,89.545445,48.7,True,320.5,1
DEVICE003,1710494520000,23.113815,89.562475,41.1,True,358.6,6
DEVICE003,1710497280000,23.124424,89.564761,12.4,True,288.0,2
DEVICE003,1710497460000,23.127366,89.548275,19.1,True,275.6,4
DEVICE003,1710497820000,23.113631,89.563821,13.5,True,49.4,4
DEVICE003,1710497940000,23.132089,89.546692,41.3,True,154.8,2
DEVICE003,1710498780000,23.10946,89.549842,57.6,True,81.9,2
DEVICE003,1710498960000,23.135234,89.553892,9.2,True,118.5,6
DEVICE003,1710499260000,23.124054,89.553642,56.0,True,200.6,1
DEVICE003,1710500940000,23.121993,89.5603,46.7,True,274.5,6
DEVICE003,1710501060000,23.113643,89.557355,51.1,True,69.6,1
DEVICE003,1710501540000,23.133495,89.550268,26.6,True,336.0,3
DEVICE003,1710501720000,23.128291,89.568673,4.8,True,168.8,3
DEVICE003,1710501960000,23.124305,89.557719,45.9,True,148.7,2
DEVICE003,1710502740000,23.112698,89.554751,16.0,True,83.6,1
DEVICE003,1710504240000,23.119546,89.555401,2.7,True,117.0,4
DEVICE003,1710505500000,23.115814,89.556838,9.2,False,297.7,1
DEVICE003,1710507360000,23.118437,89.554422,3.7,True,296.8,3
DEVICE003,1710507360000,23.118551,89.557064,14.9,True,139.5,1
DEVICE003,1710508020000,23.116604,89.558222,2.7,False,9.0,4
DEVICE003,1710508680000,23.118232,89.555498,6.6,True,59.9,3
DEVICE003,1710509820000,23.118632,89.556536,13.4,False,116.7,2
DEVICE003,1710509940000,23.115181,89.557775,13.8,False,32.6,6
DEVICE003,1710511800000,23.124808,89.571351,62.1,True,151.0,3
DEVICE003,1710511920000,23.11814,89.555561,10.2,True,179.1,4
DEVICE003,1710512940000,23.129877,89.5636,34.6,True,88.1,6
DEVICE003,1710513240000,23.108908,89.549801,58.4,True,78.1,4
DEVICE003,1710513300000,23.120514,89.535206,32.8,True,203.6,2
DEVICE003,1710513900000,23.121043,89.545545,33.0,True,341.9,4
DEVICE003,1710513960000,23.126221,89.564303,17.4,True,130.7,6
DEVICE003,1710513960000,23.104747,89.561771,56.1,True,42.3,2
DEVICE003,1710515460000,23.117949,89.547671,68.0,True,12.9,3
DEVICE003,1710515940000,23.122079,89.559636,29.9,True,357.7,2
DEVICE003,1710517140000,23.120898,89.55095,47.7,True,66.5,1
DEVICE003,1710517260000,23.119557,89.559154,30.9,True,208.1,6
DEVICE003,1710517380000,23.109752,89.543974,27.1,True,206.0,6
DEVICE003,1710518700000,23.109225,89.535523,39.0,True,355.1,3
DEVICE003,1710519480000,23.132255,89.570864,38.2,True,118.5,4
DEVICE003,1710519780000,23.125191,89.541882,63.9,True,303.6,1
DEVICE003,1710520020000,23.113035,89.56828,46.5,True,358.2,3
DEVICE003,1710520380000,23.118869,89.56047,22.6,True,205.7,6
DEVICE003,1710523560000,23.11162,89.565927,6.4,True,76.4,2
DEVICE003,1710523740000,23.126582,89.564984,23.8,True,287.8,4
DEVICE003,1710524340000,23.109571,89.556074,21.9,True,177.3,2
DEVICE003,1710525360000,23.113691,89.540979,23.3,True,0.6,1
DEVICE003,1710526020000,23.112757,89.56521,25.6,True,221.8,1
DEVICE003,1710526620000,23.114896,89.562052,30.2,True,192.3,2
DEVICE003,1710526680000,23.122605,89.559218,12.6,True,198.0,1
DEVICE003,1710526740000,23.114658,89.550248,21.9,True,6.7,6
DEVICE003,1710528180000,23.127234,89.551746,15.0,True,23.8,2
DEVICE003,1710528660000,23.120282,89.559748,6.1,True,165.8,6
DEVICE003,1710528780000,23.115348,89.561888,10.3,True,242.1,4
DEVICE003,1710529020000,23.119303,89.55106,15.1,True,267.3,6
DEVICE003,1710529740000,23.126631,89.552624,10.7,True,188.5,3
DEVICE003,1710529740000,23.131883,89.566985,28.1,True,185.8,2
DEVICE003,1710529980000,23.108807,89.559518,26.7,True,188.0,1
DEVICE003,1710531480000,23.108073,89.550365,16.7,True,270.6,3
DEVICE003,1710531900000,23.111959,89.560745,5.9,True,85.6,4
DEVICE003,1710532140000,23.123941,89.561037,11.1,True,287.6,6
DEVICE003,1710532380000,23.119063,89.562098,33.5,True,40.4,1
DEVICE003,1710532860000,23.115579,89.562976,14.4,True,115.5,2
DEVICE003,1710533400000,23.122159,89.557522,6.8,True,185.1,2
DEVICE003,1710533880000,23.116626,89.560057,6.9,True,42.4,2
DEVICE003,1710534840000,23.117297,89.558628,8.8,True,253.6,3
DEVICE003,1710536340000,23.114843,89.562572,1.1,False,37.1,3
DEVICE003,1710536460000,23.117348,89.555855,11.8,True,19.4,4
DEVICE003,1710536700000,23.118109,89.553765,24.3,True,47.4,4
DEVICE003,1710536760000,23.116099,89.552794,11.4,True,167.5,2
DEVICE003,1710537240000,23.120544,89.555563,3.6,True,251.9,3
DEVICE003,1710537300000,23.115922,89.555339,4.3,True,159.7,2
DEVICE003,1710537900000,23.116055,89.555388,4.5,True,294.3,6
DEVICE003,1710539400000,23.116418,89.560215,21.5,True,23.5,1
DEVICE003,1710541440000,23.119556,89.553429,1.7,False,282.4,4
DEVICE003,1710541740000,23.114413,89.559283,10.0,True,197.3,4
DEVICE003,1710541800000,23.120436,89.561627,11.5,True,217.6,2
DEVICE003,1710541920000,23.115995,89.560981,2.6,False,285.3,6
DEVICE003,1710542160000,23.115872,89.556513,19.7,True,238.5,1
DEVICE003,1710543900000,23.12053,89.560152,5.4,True,271.8,1
DEVICE003,1710544320000,23.119806,89.555358,5.1,True,286.0,3
DEVICE003,1710545700000,23.121342,89.563825,2.4,True,25.1,1
DEVICE003,1710545820000,23.121367,89.552322,0.2,True,22.5,6
DEVICE003,1710546180000,23.11838,89.55422,20.4,True,177.9,1
